Thời gian tạo đơn,Mã đơn hàng,Mã khách hàng,Tên khách hàng,Mã PKKH,Mô tả Phân Khúc Khách hàng,Mã nhóm hàng,Tên nhóm hàng,Mã mặt hàng,Tên mặt hàng,SL,Đơn giá,Thành tiền
2/5/2022 21:56,ORD0002283,CUZ00099,Vũ Đức Thuận,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/5/2022 21:56,ORD0002283,CUZ00099,Vũ Đức Thuận,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
2/5/2022 22:17,ORD0002284,CUZ01528,Lê Minh Kiệt,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/5/2022 22:17,ORD0002284,CUZ01528,Lê Minh Kiệt,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/5/2022 22:17,ORD0002285,CUZ01681,Nguyễn Xuân Bình,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
2/5/2022 22:17,ORD0002285,CUZ01681,Nguyễn Xuân Bình,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET06,Set 10 gói trà gạo lứt 8 vị,1,35000,35000
2/5/2022 22:27,ORD0002286,CUZ01682,Phan Thanh Huyền,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/5/2022 22:27,ORD0002286,CUZ01682,Phan Thanh Huyền,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/5/2022 22:29,ORD0002287,CUZ01683,Hồ Xuân Ân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/5/2022 22:29,ORD0002287,CUZ01683,Hồ Xuân Ân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/5/2022 22:29,ORD0002287,CUZ01683,Hồ Xuân Ân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/5/2022 22:31,ORD0002288,CUZ01295,Đặng Thái Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
2/5/2022 22:31,ORD0002288,CUZ01295,Đặng Thái Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/5/2022 22:31,ORD0002288,CUZ01295,Đặng Thái Hòa,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/5/2022 22:48,ORD0002289,CUZ00080,Nguyễn Ngọc Sáng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/5/2022 22:54,ORD0002290,CUZ01355,Lê Văn Hiếu,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET07,Set 10 gói trà cam sả quế,1,71000,71000
2/5/2022 22:54,ORD0002290,CUZ01355,Lê Văn Hiếu,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/5/2022 22:54,ORD0002290,CUZ01355,Lê Văn Hiếu,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/5/2022 22:56,ORD0002291,CUZ00222,Nguyễn Văn Đức,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
2/5/2022 22:56,ORD0002291,CUZ00222,Nguyễn Văn Đức,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/5/2022 23:08,ORD0002292,CUZ01684,Nguyễn Xuân Tự,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/5/2022 23:08,ORD0002292,CUZ01684,Nguyễn Xuân Tự,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/5/2022 23:08,ORD0002292,CUZ01684,Nguyễn Xuân Tự,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/5/2022 23:15,ORD0002293,CUZ01685,Nguyễn Thành Nguyên,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET02,Set 10 gói trà hoa đậu biếc,1,136000,136000
2/5/2022 23:15,ORD0002293,CUZ01685,Nguyễn Thành Nguyên,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/5/2022 23:23,ORD0002294,CUZ01686,Phạm Thế Tài,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
2/5/2022 23:23,ORD0002294,CUZ01686,Phạm Thế Tài,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/5/2022 23:32,ORD0002295,CUZ01687,Nông Quang Kỳ,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/5/2022 23:32,ORD0002295,CUZ01687,Nông Quang Kỳ,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/5/2022 23:32,ORD0002296,CUZ01688,Lê Thị Thanh Nga,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO03,Trà hoa cúc trắng,2,80000,160000
2/5/2022 23:52,ORD0002297,CUZ00507,Nguyễn Duy Ý,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
2/5/2022 23:52,ORD0002297,CUZ00507,Nguyễn Duy Ý,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/5/2022 23:52,ORD0002297,CUZ00507,Nguyễn Duy Ý,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/5/2022 23:52,ORD0002298,CUZ01349,Nguyễn Việt Khải,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 8:07,ORD0002299,CUZ00461,Lê Cảnh Tình,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,2,40000,80000
2/6/2022 8:07,ORD0002299,CUZ00461,Lê Cảnh Tình,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",SET,Set trà,SET06,Set 10 gói trà gạo lứt 8 vị,1,35000,35000
2/6/2022 8:07,ORD0002299,CUZ00461,Lê Cảnh Tình,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
2/6/2022 8:15,ORD0002300,CUZ00139,Nguyễn Thị Ngọc Ánh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/6/2022 8:15,ORD0002301,CUZ00656,Hoàng Đình Long,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/6/2022 8:15,ORD0002301,CUZ00656,Hoàng Đình Long,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 8:15,ORD0002302,CUZ01689,Nguyáťn ThĂ nh HĆ°ng,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/6/2022 8:15,ORD0002302,CUZ01689,Nguyáťn ThĂ nh HĆ°ng,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/6/2022 8:15,ORD0002302,CUZ01689,Nguyáťn ThĂ nh HĆ°ng,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
2/6/2022 8:26,ORD0002303,CUZ00465,Nguyễn Duy Vinh,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/6/2022 8:26,ORD0002303,CUZ00465,Nguyễn Duy Vinh,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
2/6/2022 8:26,ORD0002303,CUZ00465,Nguyễn Duy Vinh,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/6/2022 8:54,ORD0002304,CUZ01690,Nguyeãn Phi Vuõ,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
2/6/2022 8:54,ORD0002304,CUZ01690,Nguyeãn Phi Vuõ,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
2/6/2022 8:54,ORD0002304,CUZ01690,Nguyeãn Phi Vuõ,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 8:57,ORD0002305,CUZ01316,Lâm Sơn Thảo,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/6/2022 8:57,ORD0002305,CUZ01316,Lâm Sơn Thảo,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
2/6/2022 8:57,ORD0002305,CUZ01316,Lâm Sơn Thảo,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/6/2022 9:13,ORD0002306,CUZ01691,Nguyễn Quốc Huy,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 9:13,ORD0002306,CUZ01691,Nguyễn Quốc Huy,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/6/2022 9:18,ORD0002307,CUZ00838,Phạm Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,2,40000,80000
2/6/2022 9:39,ORD0002308,CUZ01692,Nguyễn Phan Anh Tuấn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/6/2022 9:39,ORD0002308,CUZ01692,Nguyễn Phan Anh Tuấn,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/6/2022 9:44,ORD0002309,CUZ00055,Phạm Văn Tài,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/6/2022 9:44,ORD0002309,CUZ00055,Phạm Văn Tài,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
2/6/2022 9:44,ORD0002309,CUZ00055,Phạm Văn Tài,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/6/2022 9:55,ORD0002310,CUZ01378,Nguyễn Thanh Tùng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 10:02,ORD0002311,CUZ01693,Nguyễn Thị Thầm,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO02,Trà hoa đậu biếc,1,68000,68000
2/6/2022 10:02,ORD0002311,CUZ01693,Nguyễn Thị Thầm,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/6/2022 10:02,ORD0002311,CUZ01693,Nguyễn Thị Thầm,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/6/2022 10:02,ORD0002311,CUZ01693,Nguyễn Thị Thầm,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/6/2022 10:05,ORD0002312,CUZ01649,Bùi Ngọc Long,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,2,40000,80000
2/6/2022 10:05,ORD0002312,CUZ01649,Bùi Ngọc Long,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET02,Set 10 gói trà hoa đậu biếc,1,136000,136000
2/6/2022 10:05,ORD0002312,CUZ01649,Bùi Ngọc Long,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
2/6/2022 10:08,ORD0002313,CUZ01694,Nguyễn Mạnh Hoàng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
2/6/2022 10:08,ORD0002313,CUZ01694,Nguyễn Mạnh Hoàng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET07,Set 10 gói trà cam sả quế,1,71000,71000
2/6/2022 10:08,ORD0002313,CUZ01694,Nguyễn Mạnh Hoàng,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
2/6/2022 10:09,ORD0002314,CUZ00177,Võ Thị Bích Nhung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
2/6/2022 10:09,ORD0002314,CUZ00177,Võ Thị Bích Nhung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
2/6/2022 10:09,ORD0002314,CUZ00177,Võ Thị Bích Nhung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
2/6/2022 10:13,ORD0002315,CUZ01695,Thành viên mới,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,2,40000,80000
2/6/2022 10:13,ORD0002315,CUZ01695,Thành viên mới,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
2/6/2022 10:24,ORD0002316,CUZ01696,Đặng Minh Nhựt,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET02,Set 10 gói trà hoa đậu biếc,1,136000,136000
